source_application_number,source_invention_title,source_ipc_number,source_application_date,source_register_status,source_final_disposal,source_right_holder,citation_record_index,citation_direction,cited_application_number,citing_application_number,citing_invention_title,citing_applicant_name,citation_date,citation_category,is_self_citation_estimated,parse_type,http_status_code,request_ok,request_url
1020060105104,프로브 모듈 및 그의 제조 방법,H10P 74/00|G01R 31/28|G01R 3/00,2006-10-27,거절,거절,주식회사 미코|(주) 미코에스앤피,1,BACKWARD_CITATION_ESTIMATED,1020060105104,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020060105104&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020060105122,히터 및 이의 제조방법,H10P 72/00|H10P 72/76|H05B 3/10,2006-10-27,거절,거절,주식회사 미코,1,BACKWARD_CITATION_ESTIMATED,1020060105122,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020060105122&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020060118032,프로브 카드,H10P 74/00|G01R 31/26,2006-11-28,소멸,소멸,주식회사 미코,1,BACKWARD_CITATION_ESTIMATED,1020060118032,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020060118032&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020060125740,"프로브 모듈 및 그 제조 방법, 상기 프로브 모듈을 갖는프로브 카드 및 그 제조 방법",H10P 74/00|G01R 1/073|G01R 3/00|G01R 31/28,2006-12-11,소멸,소멸,(주) 미코에스앤피,1,BACKWARD_CITATION_ESTIMATED,1020060125740,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020060125740&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020070077652,플라즈마 식각 장치,H10P 72/00|H01J 37/32,2007-08-02,거절,거절,주식회사 미코,1,BACKWARD_CITATION_ESTIMATED,1020070077652,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020070077652&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020070086139,프로브 카드 구조체 및 그의 형성 방법,H10P 74/00|G01R 3/00,2007-08-27,소멸,소멸,(주)미코엠에스티,1,BACKWARD_CITATION_ESTIMATED,1020070086139,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020070086139&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020070088573,프로브 카드,H10P 74/00|G01R 31/26,2007-08-31,소멸,소멸,(주) 미코에스앤피,1,BACKWARD_CITATION_ESTIMATED,1020070088573,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020070088573&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020080003840,기판 지지 유닛 및 이를 포함하는 기판 처리 장치,H10P 72/76|H10P 72/00,2008-01-14,소멸,소멸,주식회사 미코,1,BACKWARD_CITATION_ESTIMATED,1020080003840,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020080003840&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020080003843,세라믹 히터 및 이를 포함하는 기판 처리 장치,H10P 72/00|H10P 72/76,2008-01-14,소멸,소멸,주식회사 미코,1,BACKWARD_CITATION_ESTIMATED,1020080003843,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020080003843&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020080081158,"세라믹 히터, 이의 제조 방법 및 이를 포함하는 박막 증착 장치",H10P 72/76,2008-08-20,소멸,소멸,주식회사 미코,1,BACKWARD_CITATION_ESTIMATED,1020080081158,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020080081158&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020090019052,리프트 핀 및 이를 포함하는 웨이퍼 처리 장치,H10P 72/76|H10P 72/70,2009-03-06,거절,거절,주식회사 미코,1,BACKWARD_CITATION_ESTIMATED,1020090019052,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020090019052&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020090100494,프로브 카드용 기판 및 그 제조 방법,H10P 74/00|G01R 31/26|G01R 3/00,2009-10-22,취하,취하,(주) 미코에스앤피,1,BACKWARD_CITATION_ESTIMATED,1020090100494,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020090100494&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020110030553,기판 흡착 지지대 및 이를 이용한 기판 흡착 방법,H10P 72/70,2011-04-04,취하,취하,주식회사 미코,1,BACKWARD_CITATION_ESTIMATED,1020110030553,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020110030553&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020110088274,정전척,H10P 72/70|H10P 72/76|B23Q 3/15|H02N 13/00,2011-09-01,취하,취하,주식회사 미코,1,BACKWARD_CITATION_ESTIMATED,1020110088274,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020110088274&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130116755,반도체 테스트 소켓 및 수직형 피치 컨버터 제조방법,G01R 1/04|G01R 1/073|H10P 74/00|G01R 3/00,2013-09-30,소멸,소멸,주식회사 세미코어,1,BACKWARD_CITATION_ESTIMATED,1020130116755,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130116755&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020147011723,"스테인레스 강 부품, 특히 가스용 열교환기의 노 납땜을 위한 솔더 재료",B23K 35/32|F28F 9/00|F28F 21/08,2012-10-05,취하,취하,발레오 테르미코 에스.에이.,1,BACKWARD_CITATION_ESTIMATED,1020147011723,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020147011723&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020167007076,알킬인듐 화합물의 제조 방법 및 이의 용도,C07F 5/00|H10H 20/00|H10F 71/00,2014-08-18,소멸,소멸,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020167007076,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020167007076&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220179025,미역귀 발효물을 이용한 항염증용 조성물,A61K 36/03|A61P 29/00|A23L 33/105|A23L 29/00|A61K 8/9711|A61Q 19/00,2022-12-20,거절,거절,주식회사 두래|주식회사 아미코스메틱,1,BACKWARD_CITATION_ESTIMATED,1020220179025,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220179025&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020167034187,기재를 코팅하기 위한 장치,B05C 7/04|F01N 3/28|B01J 37/02,2015-06-09,소멸,소멸,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020167034187,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020167034187&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190094843,물 리사이클링이 가능한 연료전지용 물탱크 및 이를 구비하는 연료전지 시스템,H01M 8/04119|H01M 8/0612|H01M 8/04014|H01M 8/04291,2019-08-05,거절,거절,주식회사 미코파워,1,BACKWARD_CITATION_ESTIMATED,1020190094843,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190094843&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1019860000366,살충제조성물,A01N 25/00,1986-01-20,소멸,소멸,미코겐 코포레이숀,1,BACKWARD_CITATION_ESTIMATED,1019860000366,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1019860000366&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1019950701653,금속코발트분말의제조방법,C22B 3/44|C22B 23/00,1993-10-26,소멸,소멸,유미코아,1,BACKWARD_CITATION_ESTIMATED,1019950701653,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1019950701653&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020010014345,배기가스 정제 촉매의 작업성 검사방법,F01N 11/00,2001-03-20,소멸,소멸,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020010014345,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020010014345&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020010015914,단일층 고성능 촉매,B01J 23/46|B01J 23/42,2001-03-27,소멸,소멸,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020010015914,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020010015914&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020020017815,열복합 발전소 및 그의 운전 방법,H01M 8/04,2002-04-01,소멸,소멸,우미코레 아게 운트 코 카게|비에스만 웨르케 겜바하 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020020017815,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020020017815&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020020037419,캐리어 구조체를 코팅하기 위한 방법,B01J 33/00,2002-06-29,소멸,소멸,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020020037419,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020020037419&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020020075382,희박 연소 엔진에서 나온 배기가스에서 질소산화물의 양을줄이기 위한 촉매,B01J 23/40,2002-11-29,거절,거절,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020020075382,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020020075382&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020027011405,질소산화물 정화용 촉매,B01J 23/63,2002-01-10,소멸,소멸,"아이씨티 코., 엘티디.|유미코어 쇼쿠바이 유에스에이 인코포레이티드",1,BACKWARD_CITATION_ESTIMATED,1020027011405,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020027011405&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020057008497,배기가스 정화용 촉매 및 배기가스의 정화 방법,B01J 29/80|B01J 29/82|B01J 29/40|B01D 53/94,2003-11-18,소멸,소멸,"아이씨티 코., 엘티디.|유미코어 쇼쿠바이 유에스에이 인코포레이티드",1,BACKWARD_CITATION_ESTIMATED,1020057008497,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020057008497&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020067010589,대너 파이프,C03B 5/00|C03B 5/167|C03B 17/00|C03B 17/04,2004-10-29,소멸,소멸,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020067010589,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020067010589&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020067023758,다층 막-전극-어셈블리(ML-MEA) 및 이의 제조방법,H01M 4/86,2005-04-12,소멸,소멸,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020067023758,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020067023758&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020087001777,열 노화된 질소 산화물 저장 촉매 전환기의 재활성화 방법,B01J 38/06|B01J 23/92|B01D 53/94|F01N 3/20,2006-07-15,소멸,소멸,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020087001777,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020087001777&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020087015906,오메프라졸의 (에스)-엔안티오머의 제조 방법,C07D 401/12,2006-12-18,소멸,소멸,"유니온 퀴미코 파르마세우티카, 에스.에이.",1,BACKWARD_CITATION_ESTIMATED,1020087015906,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020087015906&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020087027440,내향성 네일용 네일 정형구,A61F 5/11,2006-08-09,소멸,소멸,우에무라 후미코,1,BACKWARD_CITATION_ESTIMATED,1020087027440,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020087027440&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020087031089,실질적인 희박 연소 주행의 내연기관을 갖는 차량의 열적 변형된 산화질소 저장촉매의 차내 재활성화 방법,F01N 3/08|F01N 3/18|B01D 53/94,2007-06-05,거절,거절,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020087031089,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020087031089&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020097013362,희박 혼합 엔진의 배기 가스 시스템에서의 질소 산화물 저장 촉매 탈황 방법,F01N 3/08|F01N 3/20|F01N 13/04,2007-12-19,취하,취하,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020097013362,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020097013362&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020097018665,일산화탄소의 메탄화를 위한 촉매로서 금속 도핑된 니켈 산화물,B01J 23/889|B01J 21/06|B01J 37/03|C07C 1/04,2008-03-11,거절,거절,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020097018665,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020097018665&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020107009259,질소 산화물 제거용 촉매 및 그것을 사용한 질소 산화물 제거 방법,B01J 29/072|B01J 35/56|B01J 37/02|B01D 53/94,2008-10-29,소멸,소멸,유미코어 니폰 쇼쿠바이 가부시키가이샤|유미코어 쇼쿠바이 유에스에이 인코포레이티드,1,BACKWARD_CITATION_ESTIMATED,1020107009259,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020107009259&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020107015563,개선된 가열 유닛을 갖는 무기 산화물 또는 미네랄로 제조된 멜트의 성형 장치,C03B 37/09|C03B 37/095,2008-12-10,취하,취하,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020107015563,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020107015563&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020107015978,배기 가스 내의 NOx를 처리하기 위한 방법 및 그를 위한 시스템,F01N 3/08|F01N 3/20|F01N 13/02,2008-11-10,소멸,소멸,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020107015978,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020107015978&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020107022525,SCR 촉매 수단에 의한 엔진 배기 가스들의 처리를 위한 배기 가스 정화 시스템,F01N 3/20|B01D 53/94|B01J 29/072|B01J 35/00,2009-03-18,소멸,소멸,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020107022525,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020107022525&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020110138304,적층판 열교환기,F28F 3/12|F28D 9/00|F28F 9/00,2011-12-20,거절,거절,발레오 테르미코 에스.에이.,1,BACKWARD_CITATION_ESTIMATED,1020110138304,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020110138304&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020117001882,높은 선택도 및 수율을 갖는 불균질 촉매되는 반응의 수행 방법,B01J 19/24|B01J 8/02,2009-06-24,취하,취하,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020117001882,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020117001882&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020117008048,배기 가스 정화용 촉매 및 그것을 이용한 정화 방법,B01J 21/10|B01J 23/38|B01J 35/57|B01J 37/02|B01J 37/03|B01J 37/08|B01J 23/58|B01J 23/63|B01J 23/34|B01J 23/30|B01D 53/94,2009-10-16,소멸,소멸,유미코어 니폰 쇼쿠바이 가부시키가이샤|유미코어 쇼쿠바이 유에스에이 인코포레이티드,1,BACKWARD_CITATION_ESTIMATED,1020117008048,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020117008048&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020117014483,P-타입 투명 도전성 필름의 물리기상증착을 위한 타겟을 제조하기 위한 물질,C23C 14/34|C01F 11/02|C01G 3/02,2009-11-30,취하,취하,유미코아,1,BACKWARD_CITATION_ESTIMATED,1020117014483,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020117014483&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020117029258,자력 증강 전자식 구동 장치,H02K 33/02|H02K 33/16|H02K 7/06,2009-10-16,취하,취하,카네코 후미코,1,BACKWARD_CITATION_ESTIMATED,1020117029258,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020117029258&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020127014717,루테늄(0)-올레핀 착물의 제조방법,C07F 15/00|B01J 31/28|B01J 31/22,2010-11-11,소멸,소멸,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020127014717,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020127014717&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020127017951,후막 블로운 필름,C08J 5/18|C08L 23/36|C08L 23/04|C08F 8/30,2011-01-11,취하,취하,다우 글로벌 테크놀로지스 엘엘씨|다우 브라질 인더스트리아 이 코메르시오 디 프로두토스 퀴미코스 엘티디에이.,1,BACKWARD_CITATION_ESTIMATED,1020127017951,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020127017951&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020137023557,리튬 이온 배터리용 개선된 캐쏘드 조성물,H01M 4/525|H01M 4/505|H01M 10/0525,2002-03-11,거절,거절,유미코아,1,BACKWARD_CITATION_ESTIMATED,1020137023557,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020137023557&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020137030593,면역 반응을 증진시키는 조성물 및 방법,A61K 35/74|A61K 35/66|A61K 31/59|A61K 9/22|A61K 47/30|A61P 1/00,2012-04-19,취하,취하,"미코 바이오, 인크.",1,BACKWARD_CITATION_ESTIMATED,1020137030593,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020137030593&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140091823,산화촉매 및 그것을 이용한 배기가스 정화 시스템,B01D 53/94|B01J 23/42|F01N 3/20,2014-07-21,거절,거절,유미코어 니폰 쇼쿠바이 가부시키가이샤|유미코어 쇼쿠바이 유에스에이 인코포레이티드,1,BACKWARD_CITATION_ESTIMATED,1020140091823,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140091823&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020147004743,암호화 방식을 결합시키는 무선 인식 기술,G06K 19/07|H04B 1/59|H04L 9/30,2012-08-08,거절,거절,미코 코포레이션,1,BACKWARD_CITATION_ESTIMATED,1020147004743,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020147004743&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020147024597,촉매 컨버터 시스템 사용 방법,F01N 3/035|F01N 3/28|F01N 3/20|F01N 9/00,2008-02-20,거절,거절,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020147024597,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020147024597&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020157017808,구획화된 디젤 산화 촉매,B01J 23/42|B01J 23/44|B01J 29/068|B01J 35/00|B01J 37/00|B01J 37/02|B01D 53/94|B01J 35/57|F01N 3/10|F01N 3/28,2013-12-02,거절,거절,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020157017808,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020157017808&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020177019121,촉매 제조시 누출 탐지 공정,G01M 3/32|F01N 3/28|B01J 35/56|B05B 13/06|B05C 11/10|B05C 7/04|B05D 7/00|F01N 11/00|B01J 37/02|F01N 3/10,2014-12-11,취하,취하,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020177019121,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020177019121&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020197038770,강화된 NO2 발생기용 구조적 디젤 산화 촉매,B01D 53/94|B01J 35/57|B01D 53/56|B01J 21/12|B01J 23/44|B01J 23/42|B01J 37/02|B01J 35/00|F01N 3/035|F01N 3/20|F01N 3/28,2010-12-14,거절,거절,우미코레 아게 운트 코 카게,1,BACKWARD_CITATION_ESTIMATED,1020197038770,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020197038770&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
102019950001162,견출장이형성된바인더,B42F 21/00,1995-01-26,거절,거절,(주)미코팬시,1,BACKWARD_CITATION_ESTIMATED,102019950001162,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=102019950001162&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
102019950003131,그림이내장된샤프펜,B43K 29/00,1995-02-24,거절,거절,(주)미코팬시,1,BACKWARD_CITATION_ESTIMATED,102019950003131,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=102019950003131&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
102019960035532,샤프심케이스,B43K 19/14,1996-10-25,거절,거절,(주)미코팬시,1,BACKWARD_CITATION_ESTIMATED,102019960035532,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=102019960035532&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
