source_application_number,source_invention_title,source_ipc_number,source_application_date,source_register_status,source_final_disposal,source_right_holder,citation_record_index,citation_direction,cited_application_number,citing_application_number,citing_invention_title,citing_applicant_name,citation_date,citation_category,is_self_citation_estimated,parse_type,http_status_code,request_ok,request_url
1020220167645,분리막용 공중합체 조성물 및 이를 포함하는 이차전지,C08L 39/06|C08L 33/26|C08F 226/10|C08F 220/56|C08F 220/44|C08K 3/013|H01M 50/42|H01M 50/446,2022-12-05,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020220167645,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220167645&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220178147,락토바실러스 및 비타민 배양물을 유효성분으로 함유하는 피부장벽 강화용 화장료 조성물,A61K 8/67|A61Q 19/00,2022-12-19,등록,등록,(주)한솔바이오텍|주식회사 트리엔바이오,1,BACKWARD_CITATION_ESTIMATED,1020220178147,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220178147&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220179514,망간을 선택적으로 회수할 수 있는 혼합 용제 추출제 및 이를 사용한 망간 회수 방법,C22B 3/32|C22B 3/38|C22B 3/08|C22B 47/00,2022-12-20,등록,등록,주식회사 한솔케미칼|원광대학교산학협력단,1,BACKWARD_CITATION_ESTIMATED,1020220179514,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220179514&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220179972,재분산성이 향상된 셀룰로오스 복합재 및 이의 제조 방법,C08J 3/22|C08G 18/64|C08G 18/42|C08G 18/48,2022-12-21,등록,등록,한솔제지 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020220179972,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220179972&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230001005,배전반의 압력가스 방출장치,H02B 13/025|H02B 1/28,2023-01-04,등록,등록,주식회사 범한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020230001005,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230001005&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230009473,말레산을 이용한 폐리튬이차전지의 유가금속 회수 방법,H01M 10/54,2023-01-25,등록,등록,주식회사 한솔케미칼|전북대학교산학협력단,1,BACKWARD_CITATION_ESTIMATED,1020230009473,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230009473&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230017159,과산화수소를 포함하는 녹조 제거제,A01N 59/00|A01N 37/02|A01N 35/04|A01N 43/16|A01N 25/22|A01P 13/00,2023-02-09,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230017159,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230017159&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230042051,열차단 기능을 가진 자동차용 플로어 카펫,B60N 3/04|B32B 27/12|B32B 7/022|B32B 7/027|B32B 17/02|B32B 17/10,2023-03-30,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020230042051,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230042051&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230064892,폴리페놀계 화합물 및 3가 철염을 포함하는 초분자 졸을 함유하는 항균 및 항바이러스용 코팅 필름,C09D 5/14|B05D 1/02|A01N 55/02|A01N 25/04,2023-05-19,등록,등록,한국과학기술원|농업회사법인 주식회사 한솔루트원,1,BACKWARD_CITATION_ESTIMATED,1020230064892,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230064892&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230069710,추락 억제가 가능한 스마트 승강기 도어 시스템,B66B 13/14|B66B 13/24|B66B 5/00,2023-05-31,등록,등록,한솔엘리베이터 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020230069710,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230069710&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230082470,"신규 화합물, 이를 포함하는 전구체 조성물, 및 이를 이용한 박막의 제조방법",C07F 7/00|C07F 7/28|C23C 16/18|C23C 16/455,2023-06-27,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230082470,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230082470&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230084023,전기차용 배터리 점검구 커버 겸 플로어 매트 고정구,B60N 3/04,2023-06-29,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020230084023,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230084023&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230088893,"방열용 수지 조성물, 방열 부재 및 전자기기",C08K 9/08|C08K 3/013|C08K 5/54|C08L 63/00,2023-07-10,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230088893,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230088893&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230089547,천연 첨가제를 포함하는 과산화수소 살균 소독제,A01N 35/04|A01N 37/00|A01N 59/00|A01P 1/00,2023-07-11,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230089547,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230089547&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230109238,부단류 공법용 플러깅 장치,F16L 55/11|F16L 41/16,2023-08-21,등록,등록,전한솔,1,BACKWARD_CITATION_ESTIMATED,1020230109238,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230109238&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230109807,"신규 조성물, 이를 포함하는 전구체 조성물, 및 이를 이용한 박막의 제조방법",C07F 5/00|C23C 16/455|C23C 16/40|C23C 16/04,2023-08-22,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230109807,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230109807&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230115558,"코어-쉘 입자, 이를 포함하는 바인더 조성물, 슬러리, 및 전극, 및 상기 전극을 포함하는 이차전지",H01M 4/62|H01M 4/133|H01M 4/1393|H01M 10/0525|C08F 257/02|C08F 212/08|C08F 236/10|C08F 220/06|H01M 4/02,2023-08-31,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230115558,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230115558&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230129033,자동차용 루프 덕트,B60H 1/00|B60R 13/02,2023-09-26,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020230129033,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230129033&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230130254,"공중합체 입자, 이를 포함하는 바인더 조성물, 슬러리, 전극, 및 상기 전극을 포함하는 이차전지",C08F 236/06|C08F 236/10|C08F 220/20|H01M 4/62|H01M 4/13|H01M 4/139|H01M 10/0525,2023-09-27,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230130254,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230130254&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230140670,무용접 조립방식을 갖는 거푸집,E04G 13/04|E04C 3/293|E04C 5/01,2023-10-19,등록,등록,주식회사 한솔건업,1,BACKWARD_CITATION_ESTIMATED,1020230140670,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230140670&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230143509,"전지의 무지부 코팅용 조성물, 이를 이용하여 전지의 무지부를 코팅하는 방법 및 전지의 무지부 코팅용 조성물을 포함하는 전극",H01M 4/62|H01M 4/13|H01M 4/139|H01M 10/42|H01M 50/586|C09D 5/00|C09D 7/61|C09D 7/45|C09D 7/47|C08L 29/04|C08L 33/02|C08K 3/22,2023-10-25,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230143509,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230143509&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230146439,플라톤식 교육을 적용한 논술 교재 및 이를 이용한 논술 학습 방법,G09B 19/04|G09B 19/08|B42D 1/00,2023-10-30,등록,등록,주식회사 한솔교육,1,BACKWARD_CITATION_ESTIMATED,1020230146439,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230146439&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230146440,플라톤식 교육을 적용한 독서논술 프로그램의 토론 교재 및 이를 이용한 독서논술토론 학습 방법,G09B 19/04|G09B 19/08|G09B 19/22|B42D 1/00,2023-10-30,등록,등록,주식회사 한솔교육,1,BACKWARD_CITATION_ESTIMATED,1020230146440,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230146440&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230147444,자동차용 플로어 매트 훅,B60N 3/04|F16B 5/06,2023-10-31,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020230147444,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230147444&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230160210,"감광성 수지 조성물, 이의 경화물, 패턴의 형성 방법 및 감광성 수지 조성물의 제조 방법",G03F 7/075|G03F 7/004|G03F 7/105|G03F 7/031|G03F 7/20,2023-11-20,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230160210,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230160210&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230161037,앞유리의 양측 가장자리에서 흘러내리는 수분을 배수하는 자동차용 대시 인슐레이션,B60R 13/07|B60R 13/08,2023-11-20,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020230161037,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230161037&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230165134,SUV에 장착되는 라이트 겸용 후진 보조등,B60Q 1/24|B60Q 1/22,2023-11-24,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020230165134,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230165134&ServiceKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230167601,흡음 성능이 개선된 자동차용 헤드 라이너,B32B 17/06|B32B 17/02|B32B 5/18|B32B 5/02|B32B 7/12|B60R 13/02|B60R 13/08,2023-11-28,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020230167601,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230167601&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230185358,"신규 조성물, 이를 포함하는 전구체 조성물, 및 이를 이용한 박막의 제조방법",C23C 16/40|C07F 5/00|C23C 16/455,2023-12-19,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230185358,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230185358&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230191508,"공중합체를 포함하는 바인더, 상기 바인더를 포함하는 이차전지용 음극 및 상기 음극을 포함하는 이차전지",C08F 220/18|C08F 218/08|C08F 8/12|H01M 4/13|H01M 4/139|H01M 10/052|H01M 4/02,2023-12-26,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020230191508,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230191508&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240014628,저굴절 고분자 화합물 및 이의 제조방법,C08G 79/08|C08G 77/20|C08G 77/08,2024-01-31,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020240014628,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240014628&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240018950,식품 포장용 용기,B65D 8/00|B65D 6/00|B65D 1/26|B65D 1/42,2024-02-07,등록,등록,한솔제지 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020240018950,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240018950&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240032043,과산화수소 및 아스코르빈산을 포함하는 녹조 제거제,A01N 59/00|A01N 43/08|A01N 35/06|A01N 43/16|A01N 25/22|A01P 13/00,2024-03-06,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020240032043,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240032043&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240032045,과산화수소 및 디카르복실산을 포함하는 녹조 제거제,A01N 59/00|A01N 37/06|A01N 35/06|A01N 43/16|A01N 25/22|A01P 13/00,2024-03-06,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020240032045,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240032045&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240034292,한글 창제 원리를 이용한 파닉스 한글 학습 교재,G09B 17/00|G09B 19/08,2024-03-12,등록,등록,주식회사 한솔교육,1,BACKWARD_CITATION_ESTIMATED,1020240034292,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240034292&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240040538,일체형 선바이저를 갖춘 자동차용 헤드 라이너,B60R 13/02|B60J 3/02,2024-03-25,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020240040538,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240040538&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240042379,"재생 양자점 잉크 조성물의 제조방법, 이에 의해 제조된 재생 양자점 잉크 조성물, 이를 포함하는 컬러필터 및 디스플레이 장치",C09D 11/322|C09D 11/36|C09K 11/02|G02B 5/20,2024-03-28,등록,등록,주식회사 한솔케미칼|삼성디스플레이 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020240042379,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240042379&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240056917,헤드 라이너에 장착되는 자동차용 안전 삼각대,B60Q 1/52|B60Q 1/26|B60R 13/02,2024-04-29,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020240056917,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240056917&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240057596,자동차용 FMH 부재,B60R 13/08|B60R 13/02|B29C 45/14|B29K 23/00,2024-04-30,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020240057596,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240057596&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240074941,방화 기능을 갖는 금속제 창,E04B 2/96|E04B 1/94|E06B 3/26,2024-06-10,등록,등록,주식회사 한솔에이치더블유디,1,BACKWARD_CITATION_ESTIMATED,1020240074941,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240074941&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240075525,"공중합체를 포함하는 바인더, 상기 바인더를 포함하는 이차전지용 음극 및 상기 음극을 포함하는 이차전지",C08F 290/12|C08F 220/18|C08F 8/10|C08F 8/08|C08F 212/08|C08F 236/08|H01M 4/62|H01M 4/13|H01M 10/052|H01M 4/02,2024-06-11,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020240075525,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240075525&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240088367,금속제 창호 커튼월 유리규격에 적합하게 사용될 수 있는 유리창 고정기구,E04B 2/96|E06B 3/267,2024-07-04,등록,등록,주식회사 한솔에이치더블유디,1,BACKWARD_CITATION_ESTIMATED,1020240088367,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240088367&ServiceKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240088368,합성수지제창호 및 금속제창호에 개스킷을 가지는 커튼월용 유리창 고정기구,E04B 2/96|E06B 3/267,2024-07-04,등록,등록,주식회사 한솔에이치더블유디,1,BACKWARD_CITATION_ESTIMATED,1020240088368,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240088368&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240094229,폴리우레탄 폼 시트의 커팅 장치,B26D 3/00|B26D 7/06|B26D 7/26|B26D 7/27|B60R 13/08|B29C 44/56|B29C 59/04,2024-07-17,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020240094229,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240094229&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240094496,신뢰성 향상을 위한 배터리 관리 시스템 및 방법,G01R 31/389|G01R 23/16|G01R 23/02|G01R 31/396,2024-07-17,등록,등록,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020240094496,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240094496&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240094506,배터리 SOC 측정 속도 개선 장치 및 방법,G01R 31/382|G01R 31/389|G01R 23/02|H02J 7/00|B60L 58/12,2024-07-17,등록,등록,한솔테크닉스(주),1,BACKWARD_CITATION_ESTIMATED,1020240094506,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240094506&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240106182,"신규 화합물, 이의 제조방법, 이를 포함하는 전구체 화합물 및 이를 이용한 박막의 제조방법",C07F 5/00|C07F 5/06|C23C 16/455|C23C 16/40|C23C 16/34|C23C 16/18|C23C 16/20,2024-08-08,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020240106182,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240106182&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240123992,철근 일체형 보 거푸집 성형을 위한 무해체 거푸집과 철근구조물의 결합장치 및 이를 이용한 철근 일체형 보 거푸집의 조립방법,E04G 13/04|E04G 17/16|E04G 19/00|E04G 17/065,2024-09-11,등록,등록,주식회사 한솔건업,1,BACKWARD_CITATION_ESTIMATED,1020240123992,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240123992&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240131007,자동차용 대시 인너 인슐레이션 마운팅 클립,B60R 13/08|B60R 13/02,2024-09-26,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020240131007,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240131007&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240144665,"음극 활물질, 그의 제조방법 및 이를 포함하는 리튬 이차전지",H01M 4/38|H01M 4/48|H01M 4/36|H01M 4/587|H01M 4/134|H01M 4/133|H01M 10/052|C01B 33/02|C01B 33/18|C01B 32/215|C01B 32/05|H01M 4/02,2024-10-22,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020240144665,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240144665&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240150703,자동차용 헤드 라이너 후부의 장착 장치,B60R 13/02,2024-10-30,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020240150703,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240150703&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240150712,루프 랙을 이용한 자동차 도어 가드,B60R 13/04|B60R 9/04|B60R 11/00,2024-10-30,등록,등록,주식회사 대한솔루션,1,BACKWARD_CITATION_ESTIMATED,1020240150712,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240150712&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240158234,패널 표면오염 측정장치,G01N 21/94|G01N 21/47|G01N 21/03|H02S 40/22|H02S 50/10,2024-11-08,등록,등록,(주)한솔엠에스,1,BACKWARD_CITATION_ESTIMATED,1020240158234,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240158234&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240160147,탄소재료를 포함하는 분산액 및 이를 이용한 황화리튬 이차전지,C09K 23/34|C01B 32/174|C08F 220/18|H01M 4/62|H01M 4/58|H01M 4/136|H01M 10/052|H01M 4/02,2024-11-12,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020240160147,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240160147&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240165277,이차전지 분리막 코팅용 바인더 조성물 및 이를 포함하는 이차전지,C08L 51/00|C08K 5/25|C08J 3/24|C08F 265/06|C08F 220/58|C08F 220/44|C08F 220/06|C08F 220/18|C08F 212/36|C09D 1/00|C09D 7/40|C09D 7/65|H01M 50/42|H01M 50/46|H01M 50/491,2024-11-19,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020240165277,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240165277&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240166077,"양자점 광학 시트, 이를 포함하는 백라이트 유닛 및 디스플레이 장치",G02F 1/13357|C09K 11/02|G02F 1/00|C09D 7/61,2024-11-20,등록,등록,주식회사 한솔케미칼,1,BACKWARD_CITATION_ESTIMATED,1020240166077,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240166077&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
