source_application_number,source_invention_title,source_ipc_number,source_application_date,source_register_status,source_final_disposal,source_right_holder,citation_record_index,citation_direction,cited_application_number,citing_application_number,citing_invention_title,citing_applicant_name,citation_date,citation_category,is_self_citation_estimated,parse_type,http_status_code,request_ok,request_url
1020217034257,도그 클러치를 제어하는 방법,F16H 61/04|F16H 61/28|F16H 61/32|F16H 61/00,2020-03-26,등록,등록,비테스코 테크놀로지스 저머니 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020217034257,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020217034257&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020217034620,변속기 기구,F16H 61/04|F16H 3/089|F16H 59/40|F16H 59/42|F16H 3/08,2020-03-24,등록,등록,비테스코 테크놀로지스 저머니 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020217034620,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020217034620&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020217036314,내연기관의 배기가스 후처리 시스템의 기능을 점검하고 보장하기 위한 방법 및 디바이스,F01N 11/00|F01N 3/027|F01N 13/00,2020-03-18,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020217036314,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020217036314&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020217039252,오류 벡터 크기의 오버 디 에어 측정들,G01R 29/10|G01R 29/08|H01Q 17/00,2020-04-29,등록,등록,블루테스트 에이비|예블레 테스트테크닉 에이비,1,BACKWARD_CITATION_ESTIMATED,1020217039252,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020217039252&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220002446,동력 인출 장치,B60K 17/28|B60K 17/02|B60K 23/02,2022-01-07,등록,등록,주식회사 테스크,1,BACKWARD_CITATION_ESTIMATED,1020220002446,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220002446&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220011302,DCT 시스템의 사전 기준점 학습 장치 및 방법,B60W 10/113|B60W 10/02|B60W 40/02|B60W 10/06|B60W 10/26|B60R 16/03|B60R 25/34|B60R 25/102|F16H 61/688|F16H 63/50|F16H 61/00,2022-01-26,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020220011302,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220011302&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220029338,POP 구조물을 갖는 디바이스의 캐리어 기반 대용량 시스템 레벨 테스트,G01R 31/28,2022-03-08,등록,등록,어드반테스트 테스트 솔루션스 인코포레이티드,1,BACKWARD_CITATION_ESTIMATED,1020220029338,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220029338&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220077627,장치,H03K 5/15|H03K 5/1534,2022-06-24,등록,등록,주식회사 아도반테스토,1,BACKWARD_CITATION_ESTIMATED,1020220077627,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220077627&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220114755,자체 작동 소켓을 구비한 병렬 테스트 셀,G01R 31/28|G01R 31/01|G01R 1/073,2022-09-13,등록,등록,어드반테스트 테스트 솔루션스 인코포레이티드,1,BACKWARD_CITATION_ESTIMATED,1020220114755,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220114755&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220138560,배기가스 배출 균형 제어 장치,F01N 9/00|F02D 41/14,2022-10-25,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020220138560,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220138560&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220142573,고 전류 디바이스 테스트 장치 및 시스템,G01R 31/28|G01R 1/04|G01R 1/073|G01R 31/01,2022-10-31,등록,등록,어드반테스트 테스트 솔루션스 인코포레이티드,1,BACKWARD_CITATION_ESTIMATED,1020220142573,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220142573&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020227001039,배기가스 후처리 시스템 및 내연기관의 배기가스 후처리 시스템을 제어하는 방법,F01N 3/20|F01N 9/00,2020-06-17,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020227001039,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020227001039&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020227003787,차량용 전기 시스템,B60L 53/24|B60L 53/14|B60L 50/60|B60L 1/00|B60L 1/06|B60L 3/00|H02J 7/02|H02J 1/10|H02J 1/08,2020-07-01,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020227003787,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020227003787&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020227015328,파워트레인을 작동시키기 위한 시스템 및 방법,B60W 20/16|B60K 6/485|B60W 10/06|B60W 10/08|B60W 10/26|B60W 10/30|B60W 20/11|B60W 20/30|B60W 30/182|B60W 30/188|B60W 50/00|B60W 50/04,2020-07-07,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020227015328,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020227015328&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020227024465,연료 탱크 시스템 내 구멍 크기의 결정,G01M 3/02|G01M 3/32|F02D 41/22,2020-11-18,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020227024465,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020227024465&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230083520,Roll to Roll 필름 기판 타입의 연속공정 방식 태양광 모듈의 전기적 특성 시험장치,H02S 50/10|G01R 1/067|G01R 19/10|G01R 21/00,2023-06-28,등록,등록,주식회사 유니테스트,1,BACKWARD_CITATION_ESTIMATED,1020230083520,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230083520&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230122748,배터리 충전 스테이션 및 그 작동 방법,B60L 53/22|B60L 53/30|B60L 53/60,2023-09-14,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020230122748,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230122748&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020237000288,구동 트레인의 작동을 위한 구동부의 설계 개념,H02K 7/00|H02K 7/116|H02K 7/08|H02K 5/10|H02K 11/33|H02K 11/215,2021-06-17,등록,등록,비테스코 테크놀로지스 저머니 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020237000288,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020237000288&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020237030998,"시험 장치, 시험 방법 및 프로그램",G01J 1/42|G01J 1/02|G01J 1/04|G01J 1/08|G01R 31/26,2022-05-18,등록,등록,주식회사 아도반테스토,1,BACKWARD_CITATION_ESTIMATED,1020237030998,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020237030998&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020247001280,고전압 구역과 이로부터 연장되고 안전 디바이스를 통해 연결된 복수의 저전압 구역을 갖는 차량 전기 시스템,B60L 3/00|B60L 58/20|B60R 16/03|H02H 9/04|H02J 1/08,2022-05-24,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020247001280,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020247001280&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020150160355,기어 장치,F16H 1/32,2015-11-16,등록,등록,나부테스코 가부시키가이샤,1,BACKWARD_CITATION_ESTIMATED,1020150160355,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020150160355&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020160034800,흙막이용 L형강 합성 버팀보 구조물,E02D 17/04|E02D 17/08,2016-03-23,등록,등록,(주)테스콤엔지니어링,1,BACKWARD_CITATION_ESTIMATED,1020160034800,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020160034800&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170004128,노광장치,G03F 1/20|G03F 1/78|G03F 7/20,2017-01-11,등록,등록,주식회사 아도반테스토,1,BACKWARD_CITATION_ESTIMATED,1020170004128,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170004128&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170065133,검출 장치 및 시동 장치,G01P 3/42|G01P 13/04|G01D 5/245,2017-05-26,등록,등록,나부테스코 가부시키가이샤,1,BACKWARD_CITATION_ESTIMATED,1020170065133,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170065133&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170121627,단선 검출 장치,G01R 31/72|G01R 31/50,2017-09-21,등록,등록,나부테스코 가부시키가이샤,1,BACKWARD_CITATION_ESTIMATED,1020170121627,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170121627&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170167443,유기금속화학기상증착장치,C23C 16/18|C23C 16/458,2017-12-07,등록,등록,주식회사 테스,1,BACKWARD_CITATION_ESTIMATED,1020170167443,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170167443&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020177014016,"기차, 특히 자동 지하철와 그러한 장치가 제공된 동적 테스트 리그 사이의 통신을 시뮬레이션하는 장치",G01M 17/08,2015-10-23,등록,등록,스페레아 테스트 & 서비스|세렘므,1,BACKWARD_CITATION_ESTIMATED,1020177014016,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020177014016&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020180066887,태양광 인버터 시스템에서 일출 및 일몰시 낭비전력을 최소화하는 충전장치 및 그 제어방법,H02J 3/38|H02J 7/35|G05F 1/67,2018-06-11,등록,등록,주식회사 유니테스트,1,BACKWARD_CITATION_ESTIMATED,1020180066887,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020180066887&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020180152410,홈 에너지 관리 시스템 및 그 동작방법,G06Q 50/06|G06Q 50/10|H05B 37/02|F24F 11/74|F24F 110/10|F24F 110/20|F24F 110/50,2018-11-30,등록,등록,(주)온테스트,1,BACKWARD_CITATION_ESTIMATED,1020180152410,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020180152410&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190001337,캠 제어 장치 및 방법,F01L 1/344|F01L 13/00,2019-01-04,등록,등록,비테스코 테크놀로지스 코리아 유한책임회사,1,BACKWARD_CITATION_ESTIMATED,1020190001337,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190001337&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190046026,박막증착방법,C23C 16/455|C23C 16/458|C23C 16/44|C23C 16/505|C23C 16/46,2019-04-19,등록,등록,주식회사 테스,1,BACKWARD_CITATION_ESTIMATED,1020190046026,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190046026&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190053738,트윈 전동식 슈퍼차져 시스템의 밸브 고장 진단 장치 및 방법,G01M 13/003|F02D 41/22|F02B 37/18,2019-05-08,등록,등록,비테스코 테크놀로지스 코리아 유한책임회사,1,BACKWARD_CITATION_ESTIMATED,1020190053738,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190053738&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190063813,차량용 전자제어장치의 액추에이터 진단장치 및 그 방법,B60W 50/02|F16H 61/12,2019-05-30,등록,등록,비테스코 테크놀로지스 코리아 유한책임회사,1,BACKWARD_CITATION_ESTIMATED,1020190063813,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190063813&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190086020,솔레노이드 밸브의 활성화를 제어하기 위한 엔진 제어 시스템 및 방법,F02D 41/20|F02M 51/06,2019-07-16,등록,등록,"비테스코 테크놀러지스 유에스에이, 엘엘씨",1,BACKWARD_CITATION_ESTIMATED,1020190086020,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190086020&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190097195,감속 장치,F16H 57/00|F16H 49/00|F16H 1/28,2019-08-09,등록,등록,나부테스코 가부시키가이샤,1,BACKWARD_CITATION_ESTIMATED,1020190097195,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190097195&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190133096,차량의 연료 분사 펌프를 보호하기 위한 방법 및 그 전자 장치,F02D 41/22|F02D 41/30|F01P 7/16|F02D 41/18|F02D 41/28,2019-10-24,등록,등록,비테스코 테크놀로지스 코리아 유한책임회사,1,BACKWARD_CITATION_ESTIMATED,1020190133096,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190133096&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190168542,프로브 핀,G01R 1/067|G01R 31/28,2019-12-17,등록,등록,덕산테스틱스 주식회사,1,BACKWARD_CITATION_ESTIMATED,1020190168542,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190168542&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020197000530,베타-히드록시부티레이트 및 부탄디올의 중쇄 지방산 에스테르 및 이것을 사용하는 조성물 및 이것을 사용하는 방법,C07C 69/34|A61K 31/23|A61P 25/08,2017-06-02,등록,등록,"더 제이. 데이비드 글래드스톤 인스티튜트, 어 테스터멘터리 트러스트 이스타빌리쉬드 언더 더 윌 오브 제이. 데이비드 글래드스톤|더 리전트 오브 더 유니버시티 오브 캘리포니아|이타카 컬리지",1,BACKWARD_CITATION_ESTIMATED,1020197000530,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020197000530&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020197014316,연료 펌프,F02M 37/10|H02K 5/132|F02M 37/00,2017-10-05,등록,등록,비테스코 테크놀러지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020197014316,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020197014316&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020197026058,전기적으로 가열 가능한 가열판을 구비한 촉매 컨버터,F01N 3/20|F01N 13/18,2018-02-23,등록,등록,비테스코 테크놀러지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020197026058,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020197026058&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020197027349,내연기관의 밸브 행정 전환 제어를 위한 방법 및 디바이스,F02D 41/00|F02B 37/18|F02D 41/14|F02D 13/02,2018-02-13,등록,등록,비테스코 테크놀러지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020197027349,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020197027349&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020197029592,테스트 시스템 및 방법,G01R 31/319|G01R 31/28,2018-03-09,등록,등록,주식회사 아도반테스토,1,BACKWARD_CITATION_ESTIMATED,1020197029592,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020197029592&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020207010579,연료 분사기 노즐을 테스트하기 위한 장치 및 방법,F02M 65/00|G01M 15/04,2018-09-06,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020207010579,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020207010579&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020207013351,"전기 가열식 촉매 변환기를 위한 가열 요소의 가열 온도를 확인하기 위한 장치 및 방법, 및 자동차",F01N 13/00|F01N 11/00|F01N 3/027|F01N 3/20|F01N 3/28|F01N 9/00|G01K 7/16,2018-09-19,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020207013351,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020207013351&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020217006414,"고정자 조립체를 제조하기 위한 방법, 및 고정자 조립체",H02K 15/02|H02K 15/12|H02K 11/40,2019-08-22,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020217006414,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020217006414&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020217011462,배기 가스 센서를 진단하는 방법 및 장치,G01N 27/417|G01N 27/02|F01N 11/00|G01R 31/28|G01R 31/52|G01R 31/54|F02B 77/08|F02D 41/14|F02D 41/22|G05B 23/02|F02D 41/20,2019-09-06,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020217011462,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020217011462&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020217015038,배기가스 후처리를 위한 방법 및 배기가스 후처리 시스템,F01N 9/00|F01N 3/10|F01N 13/00|F01N 3/22|F01N 3/32,2019-10-22,등록,등록,비테스코 테크놀로지스 게엠베하,1,BACKWARD_CITATION_ESTIMATED,1020217015038,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020217015038&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240124670,다 채널 데이터의 효율적 통신이 가능한 MCU 기반의 다 채널 통신 보드 장치,G06F 13/42|G06F 13/14,2024-09-12,공개,공개,주식회사 이콘테스트,1,BACKWARD_CITATION_ESTIMATED,1020240124670,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240124670&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020060003183,이모빌라이저 시스템을 이용한 자동차 엔진 시동 방법 및장치,F02N 11/08|B60R 25/04|B60R 16/00|B60R 16/02,2006-01-11,등록,등록,비테스코 테크놀로지스 코리아 유한책임회사,1,BACKWARD_CITATION_ESTIMATED,1020060003183,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020060003183&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020060065014,엘피아이 차량의 연료 공급 장치의 고장 진단 장치 및 방법,F02D 19/02|F02M 21/02,2006-07-11,등록,등록,비테스코 테크놀로지스 코리아 유한책임회사,1,BACKWARD_CITATION_ESTIMATED,1020060065014,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020060065014&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020060107285,엘피아이 차량의 연료 소비량 연산 방법,F02D 45/00|F02D 19/06|F02D 41/00,2006-11-01,등록,등록,비테스코 테크놀로지스 코리아 유한책임회사,1,BACKWARD_CITATION_ESTIMATED,1020060107285,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020060107285&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020060135128,엔진 구동 장치,B60R 16/023|F02N 11/08|G01R 19/175|B60W 10/06,2006-12-27,등록,등록,비테스코 테크놀로지스 코리아 유한책임회사,1,BACKWARD_CITATION_ESTIMATED,1020060135128,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020060135128&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020060136744,하이브리드 전기 자동차의 성능 개선 방법,B60W 20/19|B60K 6/28,2006-12-28,등록,등록,비테스코 테크놀로지스 코리아 유한책임회사,1,BACKWARD_CITATION_ESTIMATED,1020060136744,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020060136744&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020060136751,압축 천연가스-가솔린 겸용 차량의 연료 분사 제어 방법,F02D 19/06|F02D 41/00,2006-12-28,등록,등록,비테스코 테크놀로지스 코리아 유한책임회사,1,BACKWARD_CITATION_ESTIMATED,1020060136751,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020060136751&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020070055642,엘피지 직접 분사식 시스템용 가변 압력 조절 장치 및 그 제어 방법,F02M 37/00|F16K 17/04|F16K 27/02,2007-06-07,등록,등록,비테스코 테크놀로지스 코리아 유한책임회사,1,BACKWARD_CITATION_ESTIMATED,1020070055642,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020070055642&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020070109108,자동차의 인젝터 누기 진단 방법,F02M 65/00|F02M 61/16|F02D 41/22,2007-10-29,등록,등록,비테스코 테크놀로지스 코리아 유한책임회사,1,BACKWARD_CITATION_ESTIMATED,1020070109108,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020070109108&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020077022144,산업용 로봇의 선회부 구조,B25J 17/00|F16H 1/32,2006-03-29,등록,등록,나부테스코 가부시키가이샤,1,BACKWARD_CITATION_ESTIMATED,1020077022144,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020077022144&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020077025901,재료편국취장치,G01N 1/04|B23H 1/00,2006-03-14,등록,등록,가부시키가이샤 미나토가와 킨조쿠 테스트피스 세이사쿠쇼|규슈덴료쿠 가부시키가이샤|가부시키가이샤 코베 코교 시켄죠,1,BACKWARD_CITATION_ESTIMATED,1020077025901,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020077025901&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
