source_application_number,source_invention_title,source_ipc_number,source_application_date,source_register_status,source_final_disposal,source_right_holder,citation_record_index,citation_direction,cited_application_number,citing_application_number,citing_invention_title,citing_applicant_name,citation_date,citation_category,is_self_citation_estimated,parse_type,http_status_code,request_ok,request_url
1020220062937,기판처리장치,C23C 16/44|C23C 16/455|C23C 16/458|H01J 37/32,2022-05-23,공개,공개,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020220062937,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220062937&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220068947,기판처리장치,C23C 16/44|C23C 16/455,2022-06-07,공개,공개,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020220068947,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220068947&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220078339,기판처리장치,C23C 16/455|C23C 16/44,2022-06-27,공개,공개,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020220078339,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220078339&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220102654,샤워헤드 어셈블리 및 이를 포함하는 기판 처리 장치,H01J 37/32,2022-08-17,공개,공개,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020220102654,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220102654&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220179302,고체 소스 공급 장치 및 이를 포함하는 반도체 장치 제조 시스템,C23C 16/448|C23C 16/52,2022-12-20,공개,공개,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020220179302,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220179302&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020220183364,기판 처리 장치 및 기판 처리 장치의 가변형 가이드 모듈,C23C 16/44|C23C 16/455|C23C 16/458|C23C 16/46|C23C 16/52,2022-12-23,공개,공개,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020220183364,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020220183364&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230071087,"플라즈마 소스, 플라즈마 소스 어셈블리 및 기판 처리 장치",H01J 37/32,2023-06-01,공개,공개,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020230071087,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230071087&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230077995,기판처리장치,C23C 16/455|C23C 16/458|C23C 16/44,2023-06-19,공개,공개,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020230077995,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230077995&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230105585,기판 처리 장치,C23C 16/505|C23C 16/455|C23C 16/52|C23C 16/04|H01J 37/32,2023-08-11,공개,공개,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020230105585,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230105585&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230109147,금속 질화물 박막의 형성방법,C23C 16/34|C23C 16/56|H01J 37/32,2023-08-21,공개,공개,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020230109147,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230109147&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230143335,기판 처리 장치 및 그 운용 방법,H01J 37/32,2023-10-24,공개,공개,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020230143335,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230143335&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020230153692,박막 형성 방법,G03F 7/075|G03F 7/09|G03F 7/11|G03F 7/004|G03F 7/16,2023-11-08,공개,공개,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020230153692,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020230153692&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020240002958,봉상 구조체 설치용 브라켓 어셈블리 및 이를 포함하는 밸브 어셈블리,G01D 11/30|F16B 5/02|F17C 13/04|C23C 16/455,2024-01-08,공개,공개,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020240002958,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020240002958&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020150130635,리니어소스 및 그를 가지는 기판처리장치,H10K 71/00|H10K 99/00,2015-09-15,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020150130635,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020150130635&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020160088201,기판 처리 시스템 및 기판 처리 방법,H10K 50/844|H10K 71/13|H10K 71/16|H10W 74/01,2016-07-12,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020160088201,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020160088201&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170170488,박막 두께 측정 장치 및 방법,G01B 11/06|H10P 74/00|G02B 26/08,2017-12-12,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020170170488,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170170488&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190146326,쓰로틀 밸브 및 이를 포함하는 반도체 제조 장치,F16K 49/00|F16K 3/02|F16K 25/00|H10P 72/00,2019-11-15,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020190146326,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190146326&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020190171926,기판 처리 방법 및 기판 처리 장치,C23C 16/44|C23C 16/505|C23C 16/458|H10P 72/00|C23C 14/56,2019-12-20,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020190171926,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020190171926&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020100128371,샤워헤드 및 이를 구비한 진공처리장치,H10P 14/24|C23C 16/455|H10P 72/00,2010-12-15,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020100128371,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020100128371&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020100138762,기판처리장치 및 그에 사용되는 커버부재 및 기판처리방법,H10F 71/00|H10F 10/00|C23C 16/455,2010-12-30,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020100138762,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020100138762&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020110132148,증착 장치 및 이를 이용한 기판 처리 방법,H10K 71/00|H10K 99/00|C23C 14/56|C23C 14/04|C23C 14/12|C23C 16/54,2011-12-09,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020110132148,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020110132148&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020110132150,증착 장치 및 이를 이용한 기판 처리 방법,H10K 71/00|H10K 99/00|C23C 14/24|C23C 14/56|C23C 14/12,2011-12-09,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020110132150,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020110132150&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120005398,항온장치 및 이를 포함하는 반도체 제조장치,H10P 72/00,2012-01-17,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020120005398,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120005398&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120023981,기판처리장치의 마스크홀딩어셈블리 및 그를 가지는 기판처리장치,H10K 71/00|H10P 72/70|H01L 51/00|H01L 51/56,2012-03-08,소멸,소멸,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020120023981,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120023981&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120041608,기화기 및 이를 구비하는 기판처리장치,H10P 14/24|C23C 16/18,2012-04-20,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020120041608,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120041608&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120066423,박막 증착 장치 및 박막 증착 방법,H10K 71/00|C23C 14/24,2012-06-20,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020120066423,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120066423&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120092146,박막 제조 방법 및 기판 처리 장치,H10P 10/00|C23C 16/40|C23C 16/505|C23C 16/46,2012-08-23,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020120092146,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120092146&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120094412,스토커 챔버,H10K 71/00|H10P 72/30|H10P 72/70,2012-08-28,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020120094412,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120094412&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120123325,박막 증착 챔버,C23C 14/24|C23C 14/12|H10K 50/00,2012-11-02,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020120123325,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120123325&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130066014,"비접촉식 기판 평탄화 장치와, 비접촉식 기판 평탄화 방법과, 이를 이용한 레이져 가공 시스템 및 레이져 가공 방법",B23K 26/02|B23K 26/12|B23K 26/14,2013-06-10,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020130066014,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130066014&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130066015,저온 흡착 장치를 갖는 레이져 가공 장치 및 레이져 가공 방법,B23K 26/16|B23K 26/142|B23K 26/08|B23K 26/12|B23K 26/70,2013-06-10,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020130066015,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130066015&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130076976,기판 플립형 레이져 가공 장치 및 레이져 가공 방법,B23K 26/08|B23K 26/38|B23K 26/12|B23K 37/047|B23K 37/04|B23K 26/00,2013-07-02,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020130076976,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130076976&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130076977,이물질 흡입 장치를 갖는 레이져 가공 장치 및 레이져 가공 방법,B23K 26/16|B23K 26/142|B23K 26/08|B23K 26/14,2013-07-02,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020130076977,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130076977&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130082458,"레이져 스테이지 장치와, 이를 갖는 레이져 가공 장치 및 레이져 스테이지 장치의 제어방법",B23K 26/082|B23K 26/08|B23K 26/70|B23K 26/00,2013-07-12,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020130082458,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130082458&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130107922,박막증착장치,C23C 14/24|H05B 33/10|H10K 50/00,2013-09-09,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020130107922,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130107922&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020140158671,기판처리장치,H10F 77/70|H10F 71/00|H10P 10/00,2014-11-14,소멸,소멸,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020140158671,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020140158671&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200030859,기판 처리 장치의 시즈닝 처리 방법,C23C 16/44|C23C 16/458|C23C 16/34|C23C 16/505,2020-03-12,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020200030859,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200030859&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200066659,기판처리장치,H01J 37/32|H01Q 1/26|H05H 1/46,2020-06-02,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020200066659,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200066659&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020200082737,기판 처리 장치 및 이를 이용한 박막 증착 방법,C23C 16/505|C23C 16/56|C23C 16/458|C23C 16/455,2020-07-06,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020200082737,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020200082737&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020150140809,상부리드의 이송장치,B66C 1/66|B66C 13/06|B66C 13/18,2015-10-07,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020150140809,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020150140809&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020160098145,티타늄 박막 형성 방법,C23C 16/505|C23C 16/515|C23C 16/517|C23C 16/06|C23C 16/56|C23C 16/52|C23C 16/08,2016-08-01,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020160098145,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020160098145&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020160159566,플라즈마 원자층 증착법을 이용한 박막 증착 방법,C23C 16/455|C23C 16/44,2016-11-28,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020160159566,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020160159566&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020170097291,히터,H05B 3/28|H05B 3/02|H05B 3/12|H05B 3/16|H05B 3/56,2017-07-31,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020170097291,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020170097291&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020180112753,리니어소스 및 그를 가지는 기판처리장치,C23C 14/24|C23C 14/22|C23C 14/54|C23C 14/04,2018-09-20,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020180112753,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020180112753&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020180112754,리니어소스 및 그를 가지는 기판처리장치,C23C 14/24|C23C 14/22|C23C 14/04,2018-09-20,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020180112754,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020180112754&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020180135428,가스 공급 및 배기 장치,G02F 1/1335,2018-11-06,취하,취하,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020180135428,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020180135428&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020030021010,엘이디를 이용한 간판용 조명장치,G09F 13/20,2003-04-03,소멸,소멸,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020030021010,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020030021010&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020110123045,진공처리장치,C23C 14/24|C23C 14/54|C23C 14/56|C23C 14/04,2011-11-23,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020110123045,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020110123045&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020110135859,"증발원, 증착물질 공급장치, 및 이를 포함하는 증착장치",C23C 14/24|C23C 14/54|F27B 14/08|F27B 14/10|F27B 14/20,2011-12-15,소멸,소멸,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020110135859,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020110135859&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120074758,리니어 소스 및 이를 구비하는 증착장치,C23C 16/455,2012-07-09,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020120074758,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120074758&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120075757,알루미늄-실리콘 화합물의 증착방법 및 그 증착장치,C23C 16/455|C23C 16/40,2012-07-11,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020120075757,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120075757&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120150262,박막 증착 장치,C23C 16/455|H01J 37/32,2012-12-21,거절,거절,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020120150262,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120150262&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020120155650,박막증착장치,C23C 14/24|C23C 14/26,2012-12-28,소멸,소멸,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020120155650,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020120155650&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
1020130105525,복합막 증착방법 및 기판 처리 장치,C23C 16/52|C23C 16/54|C23C 16/34|C23C 16/40,2013-09-03,소멸,소멸,주식회사 원익아이피에스,1,BACKWARD_CITATION_ESTIMATED,1020130105525,,,,,,False,XML,200,True,http://plus.kipris.or.kr/openapi/rest/CitationService/citationInfoV3?applicationNumber=1020130105525&accessKey=7fhIrZ0g7smPbDV8BaGlM7b%2FFcjZVpk1bl2RcX9HDNo%3D
